offset,offset_fin,largo_original,encoding,texto,ruido_probable,palabra_reconocible,traduccion
0x4F92BBC,0x4F92BFE,66,ascii,"Oh... no, I accidentally lit it, that's\nall.  It's already out.   ",,si,
0x4F92C10,0x4F92C36,38,ascii,"God damn, man.  That a bent\ncigarette?",,si,
0x4F92C48,0x4F92C96,78,ascii,"Yeah, you light it just by bending\nthe end.  Putting it out's just as\neasy.   ",,si,
0x4F92CA8,0x4F92CDE,54,ascii,Someone sees you doing that and\nthey'll report you.   ,,si,
0x4F92CF0,0x4F92D16,38,ascii,Maybe I'll show it to Marc\nsometime.  ,,si,
0x4F92D28,0x4F92D3E,22,ascii,Like hell you will.   ,,si,
0x4F92D50,0x4F92D6A,26,ascii,"Anyway, back to business. ",,si,
0x4F92D7C,0x4F92D96,26,ascii,Time to search the house. ,,si,
0x4F99952,0x4F9995C,10,ascii,"""""""""""3333""",si,,
0x4F9D4A6,0x4F9D4B0,10,ascii,"%V!AUDT ""D",,,
0x4FA50F2,0x4FA50FC,10,ascii,"2B12""10 00",,,
0x4FA72A4,0x4FA72B1,13,ascii,AT&deE3wV2DE4,,si,
0x4FAD7C2,0x4FAD7CC,10,ascii,"333""332MB3",si,,
0x4FC8527,0x4FC8531,10,ascii,.N13!BCDEE,si,,
0x4FDFFB7,0x4FDFFC1,10,ascii,7SB26d0b6+,si,,
0x4FE5096,0x4FE50A1,11,ascii,"14""ET01ddc,",si,,
0x4FE6CF6,0x4FE6D01,11,ascii,"&aBb34DR4F,",si,,
0x4FEC2D2,0x4FEC2DC,10,ascii,3A1A 4 QP/,,,
0x4FF7A47,0x4FF7A51,10,ascii,"E""""4!DBR1+",si,,
0x50058D2,0x50058DD,11,ascii,2!2D4TE4Ee3,si,,
0x500C7C2,0x500C7D0,14,ascii,VDD%eUDCeFfffE,si,,
0x500C7D4,0x500C7E0,12,ascii,U5Vf4D5S4T43,si,,
0x500D9D5,0x500D9DF,10,ascii,"4O""01 CP!1",,,
0x500E452,0x500E45C,10,ascii,"C3403%3""43",si,,
0x500F305,0x500F310,11,ascii,%!!C5CVE3D6,si,,
0x5014343,0x501434D,10,ascii,PCDa2cO!0N,si,,
0x501A422,0x501A42D,11,ascii,"32C11BBCAn""",si,,
0x501C685,0x501C690,11,ascii,"""2TS""3TEC C",,,
0x501EFA2,0x501EFAC,10,ascii,DDV%&VfUUF,si,,
0x5026125,0x502612F,10,ascii,6564DTBE4R,si,,
0x502DDA2,0x502DDAD,11,ascii,"""""2 3.3""A1N",,,
0x502E583,0x502E58E,11,ascii,!C1Q2012!20,si,,
0x5042062,0x504206C,10,ascii,B1BPAAB231,si,,
0x50475C2,0x50475D0,14,ascii,RSB3133CBR!5FT,si,,
0x50475E5,0x50475F0,11,ascii,%DDTS4434DU,si,,
0x504FCB2,0x504FCC1,15,ascii,"pUf233P43&ENeS,",si,,
0x50588C0,0x50588D2,18,ascii,Here we are again.,,si,
0x50588E4,0x505890A,38,ascii,Hopefully this is where he's got it.  ,,si,
0x5058930,0x5058946,22,ascii,Was that your stomach?,,si,
0x5058958,0x5058976,30,ascii,I knew I had too much milk.   ,,si,
0x5058988,0x505899A,18,ascii,You gonna be okay?,,si,
0x50589AC,0x50589B6,10,ascii,Yeah....  ,si,,
0x505A8D7,0x505A8E1,10,ascii,C1&STF55?%,si,,
0x505BFB2,0x505BFBE,12,ascii,3C233cecf4SF,si,,
0x5061E42,0x5061E4D,11,ascii,DDTD4&FD5F4,si,,
0x50625E2,0x50625EF,13,ascii,!0!3BBC35DTU6,si,,
0x50634B2,0x50634BC,10,ascii,32S254D454,si,,
0x5072465,0x507246F,10,ascii,"%s4&-A3"" S",,,
0x5075816,0x5075821,11,ascii,%ab4SroSaT(,si,,
0x5077463,0x507746D,10,ascii,"2CBECcU""M ",,,
0x5078D55,0x5078D61,12,ascii," 3.a2Aq-QPQ,",si,,
0x507CC43,0x507CC4F,12,ascii,247%PRbfvtb!,si,,
0x5083192,0x508319F,13,ascii,"4Sp4D""%53Q%SO",,si,
0x5085622,0x508562C,10,ascii,"4Qa?3""%2BR",si,,
0x508B967,0x508B971,10,ascii,"&4!edESES,",si,,
0x5090870,0x509089E,46,ascii,There's something else we'd like\nto borrow.   ,,si,
0x50908B0,0x50908C2,18,ascii,"Sure, like what?  ",,si,
0x5094146,0x5094151,11,ascii,C.DT2DTUD5:,si,,
0x509B504,0x509B50F,11,ascii,Rb4VucuD4TC,si,,
0x509E070,0x509E096,38,ascii,"Ed, this is it! This has to be the\nCD.",,si,
0x50B0970,0x50B09BA,74,ascii,You're right.  I bet you this thing\non the label side is a family crest.  ,,si,
0x50B09CC,0x50B09F6,42,ascii,There's a family crest on the label\nside. ,,si,
0x50B0A08,0x50B0A3A,50,ascii,That's the Hojo crest.  I wonder\nwhat it means.   ,,si,
0x50B0A4C,0x50B0A7A,46,ascii,"Karen, is it okay if we borrow this\nfor a bit?",,si,
0x50B0A8C,0x50B0AA6,26,ascii,"Of course, if it'll help. ",,si,
0x50B0AB8,0x50B0AE6,46,ascii,Let's get over to Tokugawa\nPharmaceuticals.   ,,si,
0x50B0AF8,0x50B0B22,42,ascii,Good thing we took a look at that\nchart.  ,,si,
0x50B0B34,0x50B0B66,50,ascii,We should have no problem\npassing the ID check.   ,,si,
0x50B0B78,0x50B0BBA,66,ascii,I keep thinking about the family\ncrests the informant mentioned.  ,,si,
0x50B0BCC,0x50B0BE6,26,ascii,There's one on the CD too.,,si,
0x50B0BF8,0x50B0C36,62,ascii,"Karen, you said there's a chart of\nfamily crests in the study?",,si,
0x50B0C48,0x50B0C66,30,ascii,"Yes, would you like to see it?",,si,
0x50B0C78,0x50B0CAA,50,ascii,"Karen, do you know anything\nabout family crests?  ",,si,
0x50B0CBC,0x50B0CC6,10,ascii,Crests?   ,,,
0x50B0CD8,0x50B0D06,46,ascii,"Well, there is a chart with some in\nthe study.",,si,
0x50B0D18,0x50B0D2E,22,ascii,Let's go take a look. ,,,
0x50CBB62,0x50CBB6E,12,ascii,"DCCDC3C43""ES",si,,
0x50D5E52,0x50D5E5C,10,ascii,4U CDBR02E,,,
0x50E17E7,0x50E17F1,10,ascii,"6BO2%4R1B,",si,,
0x50EB4E2,0x50EB4EC,10,ascii,CDE52BCDb1,si,,
0x50F5F92,0x50F5F9C,10,ascii,"""333DCTS%5",si,,
0x50FBED4,0x50FBEDE,10,ascii,"""3A3B3CETt",si,,
0x51118C4,0x51118CE,10,ascii,4NC10/0RD2,si,,
0x5111BA6,0x5111BB0,10,ascii,"A! ""B%0""P""",,,
0x5111C92,0x5111C9C,10,ascii,doCBCEc4DD,si,,
0x51133E7,0x51133F1,10,ascii,"!!?-?0""?AD",si,,
0x51148A6,0x51148B1,11,ascii,EcdcfvFW3S',si,,
0x5120A15,0x5120A21,12,ascii,"""5DFFVD4E31C",si,,
0x512C3A2,0x512C3AE,12,ascii,CQcCTDfDDCU5,si,,
0x512CE02,0x512CE0E,12,ascii,"""33C3""3""2D3""",si,,
0x51314E6,0x51314F1,11,ascii,"130o3!""A3/,",si,,
0x513CE97,0x513CEA1,10,ascii,"D21AoSB""C,",si,,
0x5154870,0x515489E,46,ascii,Ready to go... borrow this\ncomputer of theirs?,,si,
0x51548B0,0x51548CE,30,ascii,Provided we can get in there. ,,si,
0x5156D02,0x5156D10,14,ascii,"""""""!""""""3C43""23",si,,
0x5160002,0x516000E,12,ascii,"A!221!AO1A0""",si,,
0x5160652,0x516065C,10,ascii,"""""""!20Q000",si,,
0x51619F3,0x51619FD,10,ascii,"!""""""111N0!",si,,
0x5162FA2,0x5162FAF,13,ascii,TU4CfWVeU43sB,si,,
0x5169920,0x516992E,14,ascii,Here we are.  ,si,si,
0x5169940,0x5169956,22,ascii,I don't see anybody.  ,,,
0x5169968,0x5169996,46,ascii,No one's crazy enough to be\nworking this late.,,si,
0x51699A8,0x51699BA,18,ascii,Not necessarily.  ,,si,
0x51699CC,0x51699F6,42,ascii,It's pretty common in Japanese\ncompanies. ,,si,
0x5169A08,0x5169A36,46,ascii,They usually operate on a\n24-hour schedule.   ,,si,
0x5169A48,0x5169A5E,22,ascii,So what about today?  ,,si,
0x5169A70,0x5169AB2,66,ascii,Probably closed in preparation for\nthe anniversary celebrations.  ,,si,
0x5169AC4,0x5169AFA,54,ascii,Meryl said they were behind with\ntheir preparations.  ,,si,
0x5169B0C,0x5169B2A,30,ascii,Maybe there's a connection.   ,,,
0x5169B3C,0x5169B62,38,ascii,What do you say we get this over\nwith?,,si,
0x5169B74,0x5169BA2,46,ascii,"Now, we are only loading the CD,\ncomprende?   ",,si,
0x5169BB4,0x5169BD2,30,ascii,None of your bullshit in here.,,si,
0x5169BE4,0x5169C12,46,ascii,"Yeah, yeah.  Not like we'll be\nhanging around.",,si,
0x5169C38,0x5169C56,30,ascii,Was that your stomach again?  ,,si,
0x5169C68,0x5169C86,30,ascii,I... I didn't hear anything.  ,,,
0x51729E2,0x51729EC,10,ascii,"/"" 1""an,!1",,si,
0x517CF82,0x517CF90,14,ascii,"A""01n?RA 302!A",,,
0x51824F2,0x51824FC,10,ascii,"CcQ4tUWSF""",si,,
0x51852C2,0x51852CF,13,ascii,"!!2""CBD4E4%ET",si,,
0x5189E24,0x5189E2F,11,ascii,"0S""""BC3332""",si,,
0x518A2C2,0x518A2CF,13,ascii,"""""!BS34DV5CT%",si,,
0x518A352,0x518A35C,10,ascii,"/5!1E32C3""",si,,
0x519D366,0x519D371,11,ascii,"5!Oc%UdT54,",si,,
0x51AB3E2,0x51AB3F0,14,ascii,DTED44ETUUUE41,si,,
0x51AD5E2,0x51AD5EC,10,ascii,23DDUEFVUE,si,,
0x51B0BC2,0x51B0BCC,10,ascii,3D45ETE6VU,si,,
0x51B16C2,0x51B16CD,11,ascii,CBCC4D45RFD,si,,
0x51B9516,0x51B9521,11,ascii,"3C0M2T!FFT,",si,,
0x51CC796,0x51CC7A0,10,ascii,SEDEUFDTVS,si,,
0x51DEBC5,0x51DEBD1,12,ascii,"D15ADUTE51!,",si,,
0x51E0902,0x51E090C,10,ascii,"N!C%4253A""",si,,
0x51E59B2,0x51E59C1,15,ascii,4%4SDFBCE3025B',si,,
0x51E5FD3,0x51E5FDD,10,ascii,"!""23B2BCBA",si,,
0x51E6292,0x51E629D,11,ascii,dVF4B4T2431,si,,
0x51E63C2,0x51E63CD,11,ascii,dDVetFGfD%B,si,,
0x51E6472,0x51E647C,10,ascii,2RDECEbSFE,si,,
0x51E6985,0x51E6991,12,ascii,"2BDDC%DbP3""(",si,,
0x51E69C2,0x51E69CC,10,ascii,BD&F4%TQSA,si,,
0x51E6A75,0x51E6A81,12,ascii,23DfEGVeDCC(,si,,
0x51E7003,0x51E7011,14,ascii,4dpTs653GwcC!),si,,
0x51E77D2,0x51E77DC,10,ascii,34ETuvuFFT,si,,
0x51E7812,0x51E781F,13,ascii,224USF6VTcBB!,si,,
0x51E7AC7,0x51E7AD1,10,ascii,ERBFeE&Uq+,si,,
0x51FA880,0x51FA896,22,ascii,"Just so we're clear,  ",,si,
0x51FA8A8,0x51FA8EA,66,ascii,"I don't need to tell you what'll\nhappen if someone sees us,\nright?",,si,
0x51FA8FC,0x51FA912,22,ascii,We are trespassing.   ,,si,
0x51FA924,0x51FA952,46,ascii,So we just make sure no one sees\nus... right? ,,si,
0x51FA964,0x51FA98E,42,ascii,The number of times I heard that\nin LA....,,si,
0x51FA9A0,0x51FA9BA,26,ascii,You can always wait here. ,,si,
0x51FA9CC,0x51FA9DE,18,ascii,Hell with that.   ,,si,
0x51FA9F0,0x51FAA1A,42,ascii,And let you go running around on\nyour own?,,si,
0x52090F6,0x5209101,11,ascii,"""1DP42322B)",si,,
0x5216257,0x5216261,10,ascii,ODQDUR& 4+,,,
0x5219242,0x5219250,14,ascii,VETTFSDTE66dV6,si,,
0x5219C26,0x5219C30,10,ascii,"CA!""12!""!C",si,,
0x5219F72,0x5219F7E,12,ascii,"1""32P033oPO1",si,,
0x522D7A2,0x522D7AD,11,ascii,EedUdedT&A/,si,,
0x5242070,0x524208E,30,ascii,We're at reception.  No guard.,,si,
0x5244232,0x5244240,14,ascii,33R4DCDETEeeEC,si,,
0x524E870,0x524E88A,26,ascii,Let's see if this works.  ,,si,
0x5250A54,0x5250A60,12,ascii,"!""1""2BDD4332",si,,
0x52546C7,0x52546D1,10,ascii,/3B3.CDEUH,si,,
0x5256B87,0x5256B91,10,ascii,"0""!0!2A3""E",si,,
0x525F070,0x525F082,18,ascii,In she goes....   ,,si,
0x5269E24,0x5269E30,12,ascii,!3UD43DUfUDC,si,,
0x5269E43,0x5269E50,13,ascii,1CUUEEETefVU4,si,,
0x5269E62,0x5269E70,14,ascii,CE54C3334UT333,si,,
0x526C070,0x526C08A,26,ascii,It likes us.  Let's go.   ,,si,
0x526E242,0x526E250,14,ascii,CDTE44CED53TUV,si,,
0x5273222,0x5273230,14,ascii,A20R?QO21QC!32,si,,
0x52790D0,0x52790E6,22,ascii,I can barely see shit.,,si,
0x52790F8,0x5279136,62,ascii,Let's load this thing already and\nget the fuck out of here.   ,,si,
0x5279148,0x5279176,46,ascii,I hear you.  I ain't happy about\nthis either. ,,si,
0x5279188,0x52791A6,30,ascii,"Ed, look! The T-Gear's gone!  ",,si,
0x52791B8,0x52791E2,42,ascii,Son of a bitch! All this risk for\nnothing!,,si,
0x52791F4,0x5279202,14,ascii,Wait a minute.,,,
0x5279214,0x5279242,46,ascii,I remember seeing one of them\nsomewhere else. ,,si,
0x5279254,0x527926E,26,ascii,You're right! Let's go!   ,,,
0x5280D65,0x5280D70,11,ascii,"%2C311""3 A4",,,
0x5280ED2,0x5280EDE,12,ascii,"S2B2C!B!2""A3",si,,
0x5281532,0x528153D,11,ascii,"0A/210""20P0",si,,
0x52857F2,0x52857FC,10,ascii,"?ActUger4""",si,,
0x5291EA5,0x5291EB1,12,ascii,"Cee""7eEdeCV)",si,,
0x5296882,0x529688D,11,ascii,"3feD!A""!B4""",si,,
0x5299844,0x5299851,13,ascii,"?2?B Q&""U52&F",,,
0x529F1A3,0x529F1AD,10,ascii,"34""C1B! 54",,,
0x52A0126,0x52A0131,11,ascii,"BcR""16D32AJ",si,,
0x52A0392,0x52A039F,13,ascii,"3!BC154CP32""T",si,,
0x52A3452,0x52A3460,14,ascii,3DCCC334333333,si,,
0x52A3462,0x52A3470,14,ascii,ETEECTDSDDETDe,si,,
0x52A3472,0x52A3480,14,ascii,UUTUFU4EDDD5CC,si,,
0x52A3492,0x52A34A0,14,ascii,4USUUTSCDEUEeF,si,,
0x52A34E2,0x52A34F0,14,ascii,TVTffffVEfeFeU,si,,
0x52A34F2,0x52A3500,14,ascii,TUUUTEUSD4ED4D,si,,
0x52AA2F5,0x52AA2FF,10,ascii,6%DV4F3R2U,si,,
0x52C2432,0x52C243C,10,ascii,PB212D4CBA,si,,
0x52CF2B2,0x52CF2BE,12,ascii,"S"""" 1!3N32B!",,,
0x52CFC43,0x52CFC4D,10,ascii,"""!""""1""""""!O",si,,
0x52CFC76,0x52CFC80,10,ascii,Gc0%E 05cP,,,
0x52D3342,0x52D334D,11,ascii,"2 B%3R3""25C",,,
0x52DA8A0,0x52DA8C6,38,ascii,Look! The whiteboard's been\nerased.   ,,si,
0x52DA8D8,0x52DA90A,50,ascii,Something tells me it wasn't the\ncleaning lady.   ,,si,
0x52DA91C,0x52DA94A,46,ascii,That photo Hojo had on the table\nis gone too. ,,si,
0x52DD014,0x52DD01F,11,ascii," 0O13""!"""" """,,,
0x52DEE52,0x52DEE5C,10,ascii,6FTTC?TuD%,si,,
0x52E00C3,0x52E00D0,13,ascii,"SR""TA""3%!3R5n",si,,
0x52E6AC2,0x52E6ACC,10,ascii,"R5016""02B?",si,,
0x52F1933,0x52F193D,10,ascii,E2BD2P06S4,si,,
0x52FE7E4,0x52FE7EF,11,ascii,Pc5ECTTeWvV,si,,
0x5303245,0x5303251,12,ascii," 1""1SCBBECCE",si,,
0x5303392,0x53033A1,15,ascii,5D BuDUe'DD53!%,,,
0x5308402,0x5308410,14,ascii,DCDC333DDD3433,si,,
0x5308412,0x5308420,14,ascii,3D433333333333,si,,
0x5308422,0x5308430,14,ascii,efVUeUUUVUUUUU,si,,
0x530A090,0x530A09E,14,ascii,Here we are.  ,si,si,
0x530A0B0,0x530A0DE,46,ascii,Shouldn't be as many people\naround this late. ,,si,
0x530A104,0x530A11A,22,ascii,You sure you're okay? ,,si,
0x530A12C,0x530A142,22,ascii,"I told you, I'm fine. ",,si,
0x530BA12,0x530BA20,14,ascii,4CDDD4UTUTUEUU,si,,
0x530BA22,0x530BA30,14,ascii,TeeVfVUfeVVVUU,si,,
0x530BA32,0x530BA40,14,ascii,VDEEfeUUUVffUU,si,,
0x530BA42,0x530BA50,14,ascii,UUVUTUeVffeUUU,si,,
0x530BAC2,0x530BAD0,14,ascii,EUECTefeUU2334,si,,
0x5313F35,0x5313F3F,10,ascii,"0D"" 3!0P""2",,,
0x531AD65,0x531AD71,12,ascii,1QBDC4UraRQ(,si,,
0x531AEE7,0x531AEF1,10,ascii,"!""2DSTSSE(",si,,
0x531D825,0x531D82F,10,ascii,31112DAA0!,si,,
0x5325A72,0x5325A7C,10,ascii, 1200!!20 ,,,
0x5326942,0x532694C,10,ascii,%BP%323RAB,si,,
0x532D832,0x532D840,14,ascii,C3333C33342333,si,,
0x532D842,0x532D850,14,ascii,UFeEVUUFUUUU4U,si,,
0x532D852,0x532D860,14,ascii,UDDCEETDTSCCCC,si,,
0x532E8C0,0x532E8D2,18,ascii,Let's head inside.,si,,
0x532E8E4,0x532E916,50,ascii,"Keep it low.  Remember, we don't\nhave a warrant.  ",,si,
0x532E928,0x532E942,26,ascii,But we do have an excuse. ,,si,
0x532E96C,0x532E9A2,54,ascii,You must have something wrong\nwith you at your age.   ,,si,
0x532E9B4,0x532E9DE,42,ascii,Time to bend over for the rubber\nglove.   ,,si,
0x532E9F0,0x532EA26,54,ascii,I'd rather go to jail than wind up\nin the hospital.   ,,si,
0x532EA38,0x532EA5A,34,ascii,What about you and your\nstomach?  ,,si,
0x532EA6C,0x532EA7E,18,ascii,Don't tempt me.   ,,,
0x532EA90,0x532EA9A,10,ascii,Let's go! ,si,,
0x5330432,0x5330440,14,ascii,CDCDC4DCDCD4DC,si,,
0x5330442,0x5330450,14,ascii,4DDD3DCDDCDD4D,si,,
0x5330452,0x5330460,14,ascii,4TTCDDDDDDTEEU,si,,
0x5330462,0x5330470,14,ascii,TETTUdTUTTUEVU,si,,
0x5330472,0x5330480,14,ascii,EFVUUdVeUfefVU,si,,
0x5330482,0x5330490,14,ascii,33333C3C3C3444,si,,
0x5330492,0x53304A0,14,ascii,CC4343CC3D3CC4,si,,
0x53304A2,0x53304B0,14,ascii,4DC34DCDCD4C4D,si,,
0x53304D2,0x53304E0,14,ascii,DDDD434333333C,si,,
0x5330502,0x5330510,14,ascii,UTdSETTTDTUEEU,si,,
0x5330512,0x5330520,14,ascii,eVUE3DCeDTTTeU,si,,
0x5330632,0x533063C,10,ascii,"D""!!223443",si,,
0x5330682,0x5330690,14,ascii,"33C32""3233C223",si,,
0x5333117,0x5333121,10,ascii,"DC22C1""1A+",si,,
0x5335362,0x533536F,13,ascii,DTDEDD55TCSSC,si,,
0x533A2F7,0x533A301,10,ascii,100M.E/!j+,si,,
0x5343462,0x534346C,10,ascii,"OR2 ?pD""4'",,si,
0x5346112,0x534611C,10,ascii,41E323ES!2,si,,
0x5352876,0x5352880,10,ascii,"""2A3BTSD%&",si,,
0x5355052,0x535505C,10,ascii,"G/02 ""Qu""T",,,
0x5356002,0x535600C,10,ascii,0CVVUaCcdE,si,,
0x53577A4,0x53577AE,10,ascii,2B45EUTddd,si,,
0x5357F62,0x5357F6F,13,ascii,CCDDFTT4%5cT%,si,,
0x5359712,0x535971E,12,ascii,E44CDC5TBBDT,si,,
0x5361617,0x5361621,10,ascii,DMt3Fe3g4&,si,,
0x5362E12,0x5362E1C,10,ascii,2T%SBB3o&Q,si,,
0x5362E82,0x5362E91,15,ascii,"43RCp2U254CCB2,",si,,
0x5365272,0x536527C,10,ascii,"D2C2C""4B33",si,,
0x5375292,0x537529D,11,ascii,"%5TbVb/S""BB",si,,
0x537DBA2,0x537DBB1,15,ascii,C ?nadV3U5QO3!+,,,
0x5385932,0x5385940,14,ascii,"DD443433""2""""""""",si,,
0x5385942,0x5385950,14,ascii,4C34UUTTEDEE3D,si,,
0x5385992,0x53859A0,14,ascii,123333D4DEDUDd,si,,
0x538A070,0x538A09E,46,ascii,We're inside the lobby.  Coast\nlooks clear.   ,,si,
0x538A0B0,0x538A0CA,26,ascii,Just the way we want it.  ,,si,
0x538A0DC,0x538A116,58,ascii,I don't think they'd let us do this\nat this hour anyway.  ,,si,
0x538CBD2,0x538CBE0,14,ascii,gffffffvffffff,si,,
0x53A2C12,0x53A2C1C,10,ascii,"B""D!""Df3R3",si,,
0x53B30B0,0x53B30F6,70,ascii,We have to go through the\ndirector's office to get to the\npharmacy.   ,,si,
0x53B3108,0x53B3126,30,ascii,"Hope you don't mind, Chris.   ",,si,
0x53B3138,0x53B3142,10,ascii,Let's go. ,si,,
0x53B3154,0x53B318E,58,ascii,You... think I can stop at the little\nboys' room first?   ,,si,
0x53B31A0,0x53B31AE,14,ascii,The bathroom? ,,si,
0x53B31C0,0x53B31E6,38,ascii,Fine! Just make sure no one sees\nyou. ,,si,
0x53B31F8,0x53B3202,10,ascii,I'll try. ,,,
0x53B3214,0x53B3236,34,ascii,I'll wait here.  Try to be quick. ,,si,
0x53B3248,0x53B3256,14,ascii,Muuuch better.,,,
0x53B5F02,0x53B5F0E,12,ascii,"5663BeD""SRA+",si,,
0x53CB764,0x53CB76E,10,ascii,"0A4!!""?!12",si,,
0x53CD472,0x53CD481,15,ascii,4S2E5pC%4Tc33%),si,,
0x53D4392,0x53D439E,12,ascii,DdsefdDTC42!,si,,
0x53D44D2,0x53D44DE,12,ascii,"21CDS%'S""SD&",si,,
0x53D4552,0x53D4561,15,ascii,6Fe6EecT5e3cPU),si,,
0x53D4D93,0x53D4DA1,14,ascii,/22F13QASsNBO),si,,
0x53D55A4,0x53D55B1,13,ascii,!1S3UUUeUDTC(,si,,
0x53D5862,0x53D586E,12,ascii,"UdDGE&DD43C""",si,,
0x53D5A04,0x53D5A11,13,ascii,1QRT4TSSDGdC),si,,
0x53D6827,0x53D6831,10,ascii,BRRCDtTUT),si,,
0x53E1C82,0x53E1C8D,11,ascii,UvegeT64RCD,si,,
0x53E2506,0x53E2510,10,ascii,"AQLQE!DDE""",si,,
0x5403445,0x5403450,11,ascii,"?oM/A""!A 0A",,,
0x54243E2,0x54243F0,14,ascii,333433334433D3,si,,
0x54243F2,0x5424400,14,ascii,efUEUdUTdTEDDD,si,,
0x5424402,0x5424410,14,ascii,TTDTEUDTTTTT4T,si,,
0x5424412,0x5424420,14,ascii,EEUDTDCCDC43DE,si,,
0x5424422,0x5424430,14,ascii,D3DDDCD4C3333C,si,,
0x5424432,0x5424440,14,ascii,C43CCD44DDEDDD,si,,
0x543B958,0x543B976,30,ascii,We didn't think you'd be here!,,si,
0x543B988,0x543B9AA,34,ascii,I'm working a little late tonight.,,,
0x543B9BC,0x543B9E6,42,ascii,What are you guys doing here at\nthis time?,,si,
0x543B9F8,0x543BA12,26,ascii,Something you shouldn't?  ,,si,
0x543BA24,0x543BA3A,22,ascii,"We're sorry, Chris.   ",,,
0x543BA4C,0x543BA6E,34,ascii,We had a lead that couldn't wait. ,,si,
0x543BA80,0x543BA9A,26,ascii,Plus the door was open.   ,,si,
0x543BAAC,0x543BAD2,38,ascii,Those are some pretty weak\nexcuses.   ,,si,
0x543BAE4,0x543BB12,46,ascii,"Please don't tell anyone about this,\nChris.   ",,si,
0x543BB24,0x543BB62,62,ascii,You know I couldn't do that.  I'm\nresponsible for this place. ,,si,
0x543BB8C,0x543BBBA,46,ascii,if Gates found out about this he'd\nkill us.   ,,si,
0x543BBCC,0x543BC06,58,ascii,We really are sorry we tried to\nsneak in here like this.  ,,si,
0x543BC30,0x543BC6A,58,ascii,I'll consider letting it go if you let\nme in on whatever  ,,si,
0x543BC7C,0x543BC92,22,ascii,it is you're doing.   ,,si,
0x543BCA4,0x543BCAE,10,ascii,Really?   ,si,,
0x543BCC0,0x543BCE6,38,ascii,I've always loved this kinda thing.   ,,si,
0x543BCF8,0x543BD1E,38,ascii,It's like being in a mystery novel.   ,,si,
0x543BD30,0x543BD3E,14,ascii,"Okay, Chris.  ",,,
0x543BD50,0x543BD72,34,ascii,We'll fill you in on everything.  ,,si,
0x543DA12,0x543DA20,14,ascii,4C33D434443D4D,si,,
0x543DA22,0x543DA30,14,ascii,DUDSC4DCCDT3C4,si,,
0x543DA32,0x543DA40,14,ascii,D545D3DDDDDC5D,si,,
0x543DA42,0x543DA50,14,ascii,CTUUCDCTCDDTTU,si,,
0x543DA52,0x543DA60,14,ascii,"""33333333333C3",si,,
0x543DA62,0x543DA70,14,ascii,feeffUUTCDEUUU,si,,
0x543DA72,0x543DA80,14,ascii,edTEEUeEUUTUTC,si,,
0x54421B5,0x54421C1,12,ascii,"Q31""3PU35!3,",si,,
0x5460552,0x5460561,15,ascii,"3""11bo!""""!6C!!,",si,,
0x5463E32,0x5463E3D,11,ascii,BC32B21B3!/,si,,
0x5472116,0x5472120,10,ascii,0BACCfFVDE,si,,
0x5473864,0x547386F,11,ascii,"2!!1Q!1 ""AP",,,
0x5473D23,0x5473D2F,12,ascii,"""?1 21!0""!B!",,,
0x547D807,0x547D811,10,ascii,731D!aCAD+,si,,
0x547D856,0x547D861,11,ascii,"42BS22""!D3+",si,,
0x5490622,0x549062C,10,ascii,"""%CbC""%B""!",si,,
0x54946E7,0x54946F1,10,ascii, fB3BD7bv9,,,
0x549FE54,0x549FE61,13,ascii,""""" 1 00000!"",",,,
0x54A1C95,0x54A1CA0,11,ascii,"""?/!!!!OO?!",si,,
0x54B2115,0x54B2120,11,ascii,"2AA!L7""!OC!",si,,
0x54C6DE6,0x54C6DF1,11,ascii,"2""1""""""2!2!,",si,,
0x54CD3D7,0x54CD3E1,10,ascii,"a2B3""1T&&+",si,,
0x54DD826,0x54DD830,10,ascii,"%"" EC4T4%0",,,
0x54E0BB2,0x54E0BBC,10,ascii,322!C11ABA,si,,
0x54E6B92,0x54E6B9E,12,ascii,a3TCUsB%&%  ,si,,
0x54FC544,0x54FC54E,10,ascii,PeQ3?CE35Q,si,,
0x5504EB2,0x5504EC0,14,ascii,4TCEV4TUVUUUUT,si,,
0x5504EC2,0x5504ECD,11,ascii,UUUEEeeeE24,si,,
0x55068E0,0x550690E,46,ascii,"You see, we have this CD we'd\nlike to load.   ",,si,
0x5506920,0x5506942,34,ascii,"You have a T-Gear99 here,\nright?  ",,si,
0x5506954,0x550695E,10,ascii,A T-Gear? ,,,
0x5506970,0x55069AA,58,ascii,That's the Tokugawa Group's\nproprietary network terminal. ,,si,
0x55069BC,0x55069DE,34,ascii,It's different from our computers.,,si,
0x55069F0,0x5506A1A,42,ascii,"But there is one in the pharmacy,\nyeah.   ",,si,
0x5506A2C,0x5506A5A,46,ascii,Ishida manages all our drugs\nthrough Tokugawa.,,si,
0x5506A6C,0x5506A8E,34,ascii,"And God said, ""Let there be\nwin."" ",,si,
0x5519237,0x5519241,10,ascii,"UP 4 ""21/+",,si,
0x551D475,0x551D47F,10,ascii,A0SCT5VEfe,si,,
0x551D623,0x551D62D,10,ascii,1VDTEU42C4,si,,
0x553B665,0x553B670,11,ascii,0tCE2c&Cus6,si,,
0x55413C7,0x55413D1,10,ascii,6e3cPbSD!+,si,,
0x5550623,0x555062D,10,ascii,".a6?2""N0a1",si,,
0x5552375,0x555237F,10,ascii," 53""1C54B3",,,
